0	0	0	0	0	0
256	0	0	206	9	5
512	0	0	406	18	8
768	0	0	608	29	11
1024	0	0	812	38	14
1280	0	0	1016	47	18
1536	0	0	1225	56	22
1792	0	0	1427	65	26
2048	0	0	1628	75	29
2303	0	0	1831	84	33
2559	0	0	2037	94	36
2815	0	0	2240	102	40
3071	0	0	2452	111	43
3327	0	0	2661	122	47
3583	0	0	2867	131	51
3839	0	0	3068	140	55
4095	0	0	3262	149	58
0	256	0	49	248	16
256	256	0	252	255	20
512	256	0	448	265	25
768	256	0	645	275	28
1024	256	0	846	286	31
1280	256	0	1053	295	33
1536	256	0	1261	304	37
1792	256	0	1461	313	41
2048	256	0	1663	322	45
2303	256	0	1865	332	47
2559	256	0	2070	341	51
2815	256	0	2279	348	56
3071	256	0	2491	356	59
3327	256	0	2700	366	63
3583	256	0	2905	376	67
3839	256	0	3103	385	71
4095	256	0	3300	393	73
0	512	0	98	485	33
256	512	0	299	493	37
512	512	0	500	502	40
768	512	0	705	510	44
1024	512	0	904	522	49
1280	512	0	1098	536	55
1536	512	0	1293	549	56
1792	512	0	1492	558	57
2048	512	0	1690	568	60
2303	512	0	1891	577	63
2559	512	0	2101	585	67
2815	512	0	2313	593	70
3071	512	0	2524	602	74
3327	512	0	2731	611	77
3583	512	0	2934	621	81
3839	512	0	3136	628	85
4095	512	0	3340	635	90
0	768	0	148	724	50
256	768	0	348	734	53
512	768	0	546	744	55
768	768	0	753	752	59
1024	768	0	956	760	68
1280	768	0	1160	770	72
1536	768	0	1357	783	76
1792	768	0	1545	797	77
2048	768	0	1731	812	76
2303	768	0	1933	821	79
2559	768	0	2133	831	83
2815	768	0	2337	842	86
3071	768	0	2545	852	88
3327	768	0	2753	861	92
3583	768	0	2957	871	94
3839	768	0	3163	875	99
4095	768	0	3366	884	103
0	1024	0	196	965	66
256	1024	0	395	975	69
512	1024	0	594	984	74
768	1024	0	798	992	79
1024	1024	0	1003	1001	84
1280	1024	0	1210	1010	90
1536	1024	0	1413	1019	95
1792	1024	0	1605	1034	95
2048	1024	0	1796	1048	99
2303	1024	0	1998	1057	102
2559	1024	0	2184	1071	100
2815	1024	0	2385	1084	102
3071	1024	0	2592	1096	105
3327	1024	0	2795	1106	108
3583	1024	0	2990	1118	109
3839	1024	0	3184	1127	113
4095	1024	0	3384	1136	116
0	1280	0	244	1212	82
256	1280	0	446	1220	84
512	1280	0	644	1230	91
768	1280	0	844	1241	98
1024	1280	0	1050	1250	101
1280	1280	0	1259	1258	106
1536	1280	0	1459	1267	111
1792	1280	0	1662	1276	115
2048	1280	0	1868	1284	120
2303	1280	0	2065	1295	119
2559	1280	0	2246	1311	122
2815	1280	0	2456	1321	122
3071	1280	0	2662	1331	123
3327	1280	0	2850	1347	123
3583	1280	0	3036	1359	126
3839	1280	0	3231	1368	129
4095	1280	0	3419	1382	131
0	1536	0	292	1450	97
256	1536	0	495	1457	100
512	1536	0	693	1466	105
768	1536	0	893	1475	114
1024	1536	0	1097	1485	119
1280	1536	0	1305	1492	123
1536	1536	0	1508	1501	126
1792	1536	0	1707	1510	132
2048	1536	0	1912	1518	137
2303	1536	0	2118	1526	142
2559	1536	0	2321	1537	142
2815	1536	0	2517	1552	142
3071	1536	0	2713	1565	145
3327	1536	0	2909	1577	143
3583	1536	0	3103	1587	144
3839	1536	0	3289	1600	146
4095	1536	0	3473	1617	148
0	1792	0	340	1687	113
256	1792	0	543	1695	117
512	1792	0	749	1703	120
768	1792	0	939	1714	129
1024	1792	0	1143	1723	136
1280	1792	0	1349	1733	140
1536	1792	0	1553	1741	143
1792	1792	0	1758	1748	148
2048	1792	0	1958	1758	154
2303	1792	0	2161	1766	159
2559	1792	0	2373	1775	164
2815	1792	0	2587	1783	168
3071	1792	0	2791	1793	161
3327	1792	0	2961	1815	165
3583	1792	0	3154	1824	167
3839	1792	0	3348	1836	166
4095	1792	0	3549	1847	167
0	2048	0	388	1926	129
256	2048	0	592	1935	133
512	2048	0	798	1942	137
768	2048	0	994	1954	141
1024	2048	0	1192	1965	153
1280	2048	0	1394	1973	156
1536	2048	0	1598	1982	161
1792	2048	0	1803	1990	165
2048	2048	0	2010	2000	169
2303	2048	0	2208	2008	176
2559	2048	0	2419	2016	181
2815	2048	0	2632	2024	184
3071	2048	0	2840	2032	188
3327	2048	0	3045	2040	192
3583	2048	0	3238	2048	196
3839	2048	0	3410	2069	188
4095	2048	0	3609	2082	188
0	2303	0	436	2166	146
256	2303	0	642	2173	149
512	2303	0	848	2182	153
768	2303	0	1051	2190	158
1024	2303	0	1237	2204	165
1280	2303	0	1438	2212	174
1536	2303	0	1643	2220	178
1792	2303	0	1850	2229	182
2048	2303	0	2057	2238	186
2303	2303	0	2261	2245	191
2559	2303	0	2468	2255	197
2815	2303	0	2677	2263	202
3071	2303	0	2884	2272	206
3327	2303	0	3086	2281	210
3583	2303	0	3282	2289	214
3839	2303	0	3493	2297	218
4095	2303	0	3704	2305	222
0	2559	0	483	2413	162
256	2559	0	691	2420	164
512	2559	0	897	2428	168
768	2559	0	1100	2438	173
1024	2559	0	1298	2449	185
1280	2559	0	1485	2462	192
1536	2559	0	1687	2470	196
1792	2559	0	1893	2479	199
2048	2559	0	2101	2488	203
2303	2559	0	2308	2496	208
2559	2559	0	2523	2504	211
2815	2559	0	2724	2514	219
3071	2559	0	2928	2522	224
3327	2559	0	3127	2532	228
3583	2559	0	3327	2539	232
3839	2559	0	3538	2546	236
4095	2559	0	3749	2554	239
0	2815	0	531	2658	177
256	2815	0	738	2664	181
512	2815	0	945	2672	184
768	2815	0	1153	2680	187
1024	2815	0	1350	2692	195
1280	2815	0	1528	2706	210
1536	2815	0	1732	2716	214
