0	0	0	0	0	0
256	0	0	252	1	0
512	0	0	496	3	0
768	0	0	747	4	0
1024	0	0	997	5	0
1280	0	0	1253	7	0
1536	0	0	1499	8	0
1792	0	0	1747	9	0
2048	0	0	1999	11	0
2303	0	0	2249	12	0
2559	0	0	2509	14	0
2815	0	0	2764	15	0
3071	0	0	3016	16	0
3327	0	0	3253	18	0
3583	0	0	3508	19	0
3839	0	0	3765	20	0
4095	0	0	4028	22	0
0	256	0	4	256	0
256	256	0	252	255	1
512	256	0	491	258	0
768	256	0	731	262	0
1024	256	0	982	264	0
1280	256	0	1244	263	0
1536	256	0	1491	265	0
1792	256	0	1739	266	0
2048	256	0	1992	268	0
2303	256	0	2239	268	0
2559	256	0	2500	269	0
2815	256	0	2756	272	0
3071	256	0	3007	273	0
3327	256	0	3243	274	0
3583	256	0	3498	275	0
3839	256	0	3754	276	0
4095	256	0	4018	277	0
0	512	0	7	500	0
256	512	0	253	501	2
512	512	0	500	502	3
768	512	0	751	503	4
1024	512	0	989	510	0
1280	512	0	1226	518	0
1536	512	0	1471	520	0
1792	512	0	1719	520	0
2048	512	0	1968	522	0
2303	512	0	2234	519	0
2559	512	0	2494	520	0
2815	512	0	2750	521	0
3071	512	0	3000	523	0
3327	512	0	3237	523	0
3583	512	0	3491	524	0
3839	512	0	3747	527	0
4095	512	0	4011	528	0
0	768	0	11	749	1
256	768	0	261	749	1
512	768	0	500	752	4
768	768	0	753	753	4
1024	768	0	1003	754	6
1280	768	0	1261	754	6
1536	768	0	1485	764	0
1792	768	0	1710	774	0
2048	768	0	1959	776	0
2303	768	0	2206	778	0
2559	768	0	2463	779	0
2815	768	0	2719	781	0
3071	768	0	2969	783	0
3327	768	0	3231	775	0
3583	768	0	3483	776	0
3839	768	0	3740	777	0
4095	768	0	4004	780	0
0	1024	0	14	998	1
256	1024	0	264	999	1
512	1024	0	499	1003	5
768	1024	0	753	1001	5
1024	1024	0	1005	1003	5
1280	1024	0	1259	1005	6
1536	1024	0	1507	1006	7
1792	1024	0	1728	1019	0
2048	1024	0	1978	1019	0
2303	1024	0	2195	1031	0
2559	1024	0	2453	1033	0
2815	1024	0	2709	1036	0
3071	1024	0	2959	1037	0
3327	1024	0	3197	1040	0
3583	1024	0	3444	1041	0
3839	1024	0	3701	1043	0
4095	1024	0	3960	1044	0
0	1280	0	18	1255	2
256	1280	0	266	1255	2
512	1280	0	515	1256	1
768	1280	0	752	1260	6
1024	1280	0	1005	1261	6
1280	1280	0	1262	1262	6
1536	1280	0	1506	1263	8
1792	1280	0	1757	1264	8
2048	1280	0	2011	1263	9
2303	1280	0	2223	1278	0
2559	1280	0	2484	1280	0
2815	1280	0	2740	1282	0
3071	1280	0	2949	1296	0
3327	1280	0	3187	1298	0
3583	1280	0	3433	1299	0
3839	1280	0	3690	1301	0
4095	1280	0	3951	1303	0
0	1536	0	21	1495	2
256	1536	0	269	1499	2
512	1536	0	517	1500	1
768	1536	0	752	1504	7
1024	1536	0	1004	1505	7
1280	1536	0	1262	1505	7
1536	1536	0	1511	1505	7
1792	1536	0	1755	1506	10
2048	1536	0	2008	1507	10
2303	1536	0	2260	1507	11
2559	1536	0	2524	1509	11
2815	1536	0	2734	1527	0
3071	1536	0	2985	1529	0
3327	1536	0	3221	1528	0
3583	1536	0	3422	1546	0
3839	1536	0	3679	1548	0
4095	1536	0	3940	1551	0
0	1792	0	25	1742	2
256	1792	0	271	1746	2
512	1792	0	519	1747	2
768	1792	0	773	1748	1
1024	1792	0	1003	1751	8
1280	1792	0	1260	1753	7
1536	1792	0	1510	1754	8
1792	1792	0	1761	1754	8
2048	1792	0	2008	1758	11
2303	1792	0	2259	1757	12
2559	1792	0	2523	1756	12
2815	1792	0	2780	1758	13
3071	1792	0	2979	1780	0
3327	1792	0	3217	1780	0
3583	1792	0	3467	1781	0
3839	1792	0	3726	1783	0
4095	1792	0	3930	1804	0
0	2048	0	28	1992	3
256	2048	0	274	1995	3
512	2048	0	522	1997	2
768	2048	0	776	1996	2
1024	2048	0	1003	2004	9
1280	2048	0	1260	2005	8
1536	2048	0	1509	2005	9
1792	2048	0	1761	2007	9
2048	2048	0	2014	2007	9
2303	2048	0	2258	2008	13
2559	2048	0	2521	2008	14
2815	2048	0	2778	2009	14
3071	2048	0	3031	2009	14
3327	2048	0	3268	2009	15
3583	2048	0	3462	2034	0
3839	2048	0	3721	2034	0
4095	2048	0	3985	2036	0
0	2303	0	33	2240	3
256	2303	0	277	2243	3
