0	0	0	0	0	0
256	0	0	253	0	0
512	0	0	498	0	0
768	0	0	747	0	0
1024	0	0	999	0	0
1280	0	0	1256	0	0
1536	0	0	1503	0	0
1792	0	0	1753	0	0
2048	0	0	2005	0	0
2303	0	0	2254	0	0
2559	0	0	2517	0	0
2815	0	0	2771	0	0
3071	0	0	3023	0	0
3327	0	0	3260	0	0
3583	0	0	3519	0	0
3839	0	0	3775	0	0
4095	0	0	4041	0	0
0	256	0	3	248	0
256	256	0	254	246	0
512	256	0	499	246	0
768	256	0	749	245	0
1024	256	0	1001	246	0
1280	256	0	1258	246	0
1536	256	0	1504	246	0
1792	256	0	1754	246	0
2048	256	0	2006	247	0
2303	256	0	2254	246	0
2559	256	0	2518	246	0
2815	256	0	2774	247	0
3071	256	0	3024	247	0
3327	256	0	3258	246	0
3583	256	0	3517	246	0
3839	256	0	3775	246	0
4095	256	0	4043	246	0
0	512	0	7	486	1
256	512	0	258	485	0
512	512	0	503	484	0
768	512	0	753	484	0
1024	512	0	1004	484	0
1280	512	0	1262	485	0
1536	512	0	1508	485	0
1792	512	0	1758	485	0
2048	512	0	2010	485	0
2303	512	0	2258	484	0
2559	512	0	2522	485	0
2815	512	0	2777	485	0
3071	512	0	3027	485	0
3327	512	0	3263	485	0
3583	512	0	3520	484	0
3839	512	0	3777	485	0
4095	512	0	4046	485	0
0	768	0	10	725	1
256	768	0	261	724	1
512	768	0	507	724	0
768	768	0	757	724	0
1024	768	0	1008	724	0
1280	768	0	1265	725	0
1536	768	0	1512	725	0
1792	768	0	1762	725	0
2048	768	0	2014	725	0
2303	768	0	2261	724	0
2559	768	0	2525	724	0
2815	768	0	2779	725	0
3071	768	0	3030	725	0
3327	768	0	3265	725	0
3583	768	0	3524	723	0
3839	768	0	3781	724	0
4095	768	0	4049	725	0
0	1024	0	14	966	1
256	1024	0	264	966	1
512	1024	0	509	966	0
768	1024	0	760	965	0
1024	1024	0	1011	966	0
1280	1024	0	1268	967	0
1536	1024	0	1514	967	0
1792	1024	0	1764	967	0
2048	1024	0	2015	966	0
2303	1024	0	2264	966	0
2559	1024	0	2528	967	0
2815	1024	0	2782	968	0
3071	1024	0	3033	967	0
3327	1024	0	3267	967	0
3583	1024	0	3526	966	0
3839	1024	0	3782	966	0
4095	1024	0	4051	966	0
0	1280	0	17	1213	2
256	1280	0	268	1215	1
512	1280	0	513	1215	1
768	1280	0	764	1214	0
1024	1280	0	1014	1215	0
1280	1280	0	1271	1216	0
1536	1280	0	1517	1215	0
1792	1280	0	1767	1215	0
2048	1280	0	2018	1215	0
2303	1280	0	2267	1215	0
2559	1280	0	2531	1216	0
2815	1280	0	2785	1216	0
3071	1280	0	3036	1215	0
3327	1280	0	3269	1215	0
3583	1280	0	3530	1215	0
3839	1280	0	3786	1216	0
4095	1280	0	4054	1216	0
0	1536	0	20	1451	2
256	1536	0	271	1454	2
512	1536	0	516	1454	1
768	1536	0	767	1453	1
1024	1536	0	1017	1453	0
1280	1536	0	1275	1454	0
1536	1536	0	1520	1453	0
1792	1536	0	1770	1452	0
2048	1536	0	2022	1454	0
2303	1536	0	2270	1453	0
2559	1536	0	2535	1454	0
2815	1536	0	2789	1455	0
3071	1536	0	3038	1453	0
3327	1536	0	3270	1452	0
3583	1536	0	3532	1452	0
3839	1536	0	3788	1453	0
4095	1536	0	4058	1454	0
0	1792	0	24	1688	3
256	1792	0	274	1692	2
512	1792	0	519	1692	1
768	1792	0	769	1693	1
1024	1792	0	1020	1691	0
1280	1792	0	1277	1691	0
1536	1792	0	1523	1692	0
1792	1792	0	1773	1692	0
2048	1792	0	2024	1694	0
2303	1792	0	2272	1692	0
2559	1792	0	2536	1692	0
2815	1792	0	2791	1693	0
3071	1792	0	3041	1692	0
3327	1792	0	3274	1691	0
3583	1792	0	3534	1692	0
3839	1792	0	3790	1692	0
4095	1792	0	4060	1693	0
0	2048	0	27	1929	3
256	2048	0	277	1933	2
512	2048	0	522	1934	2
768	2048	0	773	1934	1
1024	2048	0	1024	1932	1
1280	2048	0	1280	1933	0
1536	2048	0	1526	1934	0
1792	2048	0	1777	1936	0
2048	2048	0	2028	1935	0
2303	2048	0	2276	1935	0
2559	2048	0	2540	1933	0
2815	2048	0	2793	1934	0
3071	2048	0	3043	1934	0
3327	2048	0	3276	1934	0
3583	2048	0	3539	1934	0
3839	2048	0	3795	1934	0
4095	2048	0	4064	1934	0
0	2303	0	31	2168	3
256	2303	0	281	2172	3
512	2303	0	526	2174	2
768	2303	0	777	2174	2
1024	2303	0	1027	2173	1
1280	2303	0	1284	2173	1
1536	2303	0	1530	2174	0
1792	2303	0	1780	2175	0
2048	2303	0	2031	2173	0
2303	2303	0	2280	2174	0
2559	2303	0	2544	2173	0
2815	2303	0	2797	2173	0
3071	2303	0	3048	2173	0
3327	2303	0	3279	2172	0
3583	2303	0	3541	2171	0
3839	2303	0	3798	2172	0
4095	2303	0	4068	2172	0
0	2559	0	35	2416	4
256	2559	0	285	2420	3
512	2559	0	530	2422	3
768	2559	0	781	2420	2
1024	2559	0	1031	2421	1
1280	2559	0	1287	2420	1
1536	2559	0	1533	2420	0
1792	2559	0	1783	2421	0
2048	2559	0	2035	2421	0
2303	2559	0	2283	2420	0
2559	2559	0	2547	2421	0
2815	2559	0	2800	2420	0
3071	2559	0	3050	2421	0
3327	2559	0	3282	2419	0
3583	2559	0	3545	2419	0
3839	2559	0	3801	2418	0
4095	2559	0	4071	2420	0
0	2815	0	37	2665	4
256	2815	0	287	2669	3
512	2815	0	532	2669	3
768	2815	0	783	2669	2
1024	2815	0	1034	2669	2
1280	2815	0	1290	2669	1
1536	2815	0	1535	2668	1
1792	2815	0	1785	2670	0
2048	2815	0	2037	2670	0
2303	2815	0	2285	2669	0
2559	2815	0	2551	2671	0
2815	2815	0	2803	2670	0
3071	2815	0	3052	2671	0
3327	2815	0	3284	2670	0
3583	2815	0	3548	2670	0
