0	0	0	0	0	0
256	0	0	267	1	0
512	0	0	533	1	0
768	0	0	800	2	0
1024	0	0	1066	2	0
1280	0	0	1333	3	0
1536	0	0	1599	4	0
1792	0	0	1866	4	0
2048	0	0	2132	5	0
2303	0	0	2398	6	0
2559	0	0	2664	6	0
2815	0	0	2931	7	0
3071	0	0	3198	7	0
3327	0	0	3464	8	0
3583	0	0	3731	9	0
3839	0	0	3997	9	0
4095	0	0	4095	10	0
0	256	0	0	254	0
256	256	0	257	255	0
512	256	0	524	256	0
768	256	0	790	256	0
1024	256	0	1057	257	0
1280	256	0	1323	257	0
1536	256	0	1590	258	0
1792	256	0	1856	259	0
2048	256	0	2123	259	0
2303	256	0	2389	260	0
2559	256	0	2655	261	0
2815	256	0	2922	261	0
3071	256	0	3188	262	0
3327	256	0	3455	262	0
3583	256	0	3721	263	0
3839	256	0	3988	264	0
4095	256	0	4095	254	0
0	512	0	0	510	0
256	512	0	248	510	0
512	512	0	514	511	0
768	512	0	781	511	0
1024	512	0	1047	512	0
1280	512	0	1314	513	0
1536	512	0	1581	513	0
1792	512	0	1847	514	0
2048	512	0	2114	515	0
2303	512	0	2379	515	0
2559	512	0	2646	516	0
2815	512	0	2912	516	0
3071	512	0	3179	517	0
3327	512	0	3445	518	0
3583	512	0	3712	518	0
3839	512	0	3978	519	0
4095	512	0	4095	502	0
0	768	0	0	764	0
256	768	0	238	765	0
512	768	0	505	765	0
768	768	0	772	766	0
1024	768	0	1038	766	0
1280	768	0	1305	767	0
1536	768	0	1571	768	0
1792	768	0	1838	768	0
2048	768	0	2104	769	0
2303	768	0	2370	770	0
2559	768	0	2636	770	0
2815	768	0	2903	771	0
3071	768	0	3169	771	0
3327	768	0	3436	772	0
3583	768	0	3702	773	0
3839	768	0	3969	773	0
4095	768	0	4095	748	0
0	1024	0	0	1018	0
256	1024	0	229	1019	0
512	1024	0	496	1019	0
768	1024	0	762	1020	0
1024	1024	0	1029	1021	0
1280	1024	0	1295	1021	0
1536	1024	0	1562	1022	0
1792	1024	0	1828	1023	0
2048	1024	0	2095	1023	0
2303	1024	0	2360	1024	0
2559	1024	0	2627	1024	0
2815	1024	0	2893	1025	0
3071	1024	0	3160	1026	0
3327	1024	0	3427	1026	0
3583	1024	0	3693	1027	0
3839	1024	0	3960	1028	0
4095	1024	0	4095	996	0
0	1280	0	0	1274	0
256	1280	0	220	1274	0
512	1280	0	486	1275	0
768	1280	0	753	1275	0
1024	1280	0	1019	1276	0
1280	1280	0	1286	1277	0
1536	1280	0	1552	1277	0
1792	1280	0	1819	1278	0
2048	1280	0	2086	1279	0
2303	1280	0	2351	1279	0
2559	1280	0	2618	1280	0
2815	1280	0	2884	1280	0
3071	1280	0	3151	1281	0
3327	1280	0	3417	1282	0
3583	1280	0	3684	1282	0
3839	1280	0	3950	1283	0
4095	1280	0	4095	1247	0
0	1536	0	0	1528	0
256	1536	0	210	1528	0
512	1536	0	477	1529	0
768	1536	0	743	1530	0
1024	1536	0	1010	1530	0
1280	1536	0	1277	1531	0
1536	1536	0	1543	1532	0
1792	1536	0	1810	1532	0
2048	1536	0	2076	1533	0
2303	1536	0	2342	1533	0
2559	1536	0	2608	1534	0
2815	1536	0	2875	1535	0
3071	1536	0	3141	1535	0
3327	1536	0	3408	1536	0
3583	1536	0	3674	1537	0
3839	1536	0	3941	1537	0
4095	1536	0	4095	1497	0
0	1792	0	0	1782	0
256	1792	0	201	1783	0
512	1792	0	468	1783	0
768	1792	0	734	1784	0
1024	1792	0	1001	1785	0
1280	1792	0	1267	1785	0
1536	1792	0	1534	1786	0
1792	1792	0	1800	1786	0
2048	1792	0	2067	1787	0
2303	1792	0	2332	1788	0
2559	1792	0	2599	1788	0
2815	1792	0	2865	1789	0
3071	1792	0	3132	1790	0
3327	1792	0	3398	1790	0
3583	1792	0	3665	1791	0
3839	1792	0	3932	1791	0
4095	1792	0	4095	1748	0
0	2048	0	0	2037	0
256	2048	0	192	2038	0
512	2048	0	458	2039	0
768	2048	0	725	2039	0
1024	2048	0	991	2040	0
1280	2048	0	1258	2041	0
1536	2048	0	1524	2041	0
1792	2048	0	1791	2042	0
2048	2048	0	2057	2042	0
2303	2048	0	2323	2043	0
2559	2048	0	2589	2044	0
2815	2048	0	2856	2044	0
3071	2048	0	3123	2045	0
3327	2048	0	3389	2046	0
3583	2048	0	3656	2046	0
3839	2048	0	3922	2047	0
4095	2048	0	4095	2001	0
0	2303	0	0	2291	0
256	2303	0	182	2291	0
512	2303	0	449	2292	0
768	2303	0	715	2293	0
1024	2303	0	982	2293	0
1280	2303	0	1248	2294	0
1536	2303	0	1515	2294	0
1792	2303	0	1782	2295	0
2048	2303	0	2048	2296	0
2303	2303	0	2314	2296	0
2559	2303	0	2580	2297	0
2815	2303	0	2847	2298	0
3071	2303	0	3113	2298	0
3327	2303	0	3380	2299	0
3583	2303	0	3646	2299	0
3839	2303	0	3913	2300	0
4095	2303	0	4095	2255	0
0	2559	0	0	2545	0
256	2559	0	173	2546	0
512	2559	0	439	2546	0
768	2559	0	706	2547	0
1024	2559	0	973	2548	0
1280	2559	0	1239	2548	0
1536	2559	0	1506	2549	0
1792	2559	0	1772	2549	0
2048	2559	0	2039	2550	0
2303	2559	0	2304	2551	0
2559	2559	0	2571	2551	0
2815	2559	0	2837	2552	0
3071	2559	0	3104	2553	0
3327	2559	0	3370	2553	0
3583	2559	0	3637	2554	0
3839	2559	0	3904	2554	0
4095	2559	0	4095	2509	0
0	2815	0	0	2800	0
256	2815	0	164	2801	0
512	2815	0	430	2802	0
768	2815	0	697	2802	0
1024	2815	0	963	2803	0
1280	2815	0	1230	2803	0
1536	2815	0	1496	2804	0
1792	2815	0	1763	2805	0
2048	2815	0	2029	2805	0
2303	2815	0	2295	2806	0
2559	2815	0	2561	2807	0
2815	2815	0	2828	2807	0
3071	2815	0	3094	2808	0
3327	2815	0	3361	2808	0
3583	2815	0	3628	2809	0
3839	2815	0	3894	2810	0
4095	2815	0	4095	2765	0
0	3071	0	0	3055	0
256	3071	0	154	3055	0
512	3071	0	421	3056	0
768	3071	0	687	3056	0
1024	3071	0	954	3057	0
1280	3071	0	1220	3058	0
1536	3071	0	1487	3058	0
1792	3071	0	1753	3059	0
2048	3071	0	2020	3060	0
2303	3071	0	2285	3060	0
2559	3071	0	2552	3061	0
2815	3071	0	2819	3061	0
3071	3071	0	3085	3062	0
3327	3071	0	3352	3063	0
3583	3071	0	3618	3063	0
3839	3071	0	3885	3064	0
4095	3071	0	4095	3024	0
0	3327	0	0	3310	0
256	3327	0	145	3311	0
512	3327	0	411	3311	0
768	3327	0	678	3312	0
1024	3327	0	944	3312	0
1280	3327	0	1211	3313	0
1536	3327	0	1477	3314	0
1792	3327	0	1744	3314	0
2048	3327	0	2011	3315	0
2303	3327	0	2276	3316	0
2559	3327	0	2543	3316	0
2815	3327	0	2809	3317	0
3071	3327	0	3076	3317	0
3327	3327	0	3342	3318	0
3583	3327	0	3609	3319	0
3839	3327	0	3875	3319	0
4095	3327	0	4095	3282	0
0	3583	0	0	3564	0
256	3583	0	135	3565	0
512	3583	0	402	3565	0
768	3583	0	669	3566	0
1024	3583	0	935	3567	0
1280	3583	0	1202	3567	0
1536	3583	0	1468	3568	0
1792	3583	0	1735	3569	0
2048	3583	0	2001	3569	0
2303	3583	0	2267	3570	0
2559	3583	0	2533	3570	0
2815	3583	0	2800	3571	0
3071	3583	0	3066	3572	0
3327	3583	0	3333	3572	0
3583	3583	0	3599	3573	0
3839	3583	0	3866	3574	0
4095	3583	0	4095	3541	0
0	3839	0	0	3819	0
256	3839	0	126	3819	0
512	3839	0	393	3820	0
768	3839	0	659	3820	0
1024	3839	0	926	3821	0
1280	3839	0	1192	3822	0
1536	3839	0	1459	3822	0
1792	3839	0	1725	3823	0
2048	3839	0	1992	3824	0
2303	3839	0	2257	3824	0
2559	3839	0	2524	3825	0
2815	3839	0	2790	3825	0
3071	3839	0	3057	3826	0
3327	3839	0	3324	3827	0
3583	3839	0	3590	3827	0
3839	3839	0	3857	3828	0
4095	3839	0	4095	3803	0
0	4095	0	0	4074	0
256	4095	0	117	4074	0
512	4095	0	383	4075	0
768	4095	0	650	4076	0
1024	4095	0	916	4076	0
1280	4095	0	1183	4077	0
1536	4095	0	1449	4078	0
1792	4095	0	1716	4078	0
2048	4095	0	1982	4079	0
2303	4095	0	2248	4079	0
2559	4095	0	2515	4080	0
2815	4095	0	2781	4081	0
3071	4095	0	3048	4081	0
3327	4095	0	3314	4082	0
3583	4095	0	3581	4083	0
3839	4095	0	3847	4083	0
4095	4095	0	4095	4065	0
0	0	256	0	0	225
256	0	256	266	0	220
512	0	256	532	0	215
768	0	256	799	0	210
1024	0	256	1065	0	206
1280	0	256	1332	1	201
1536	0	256	1598	1	196
1792	0	256	1865	2	191
2048	0	256	2131	3	187
2303	0	256	2397	3	182
2559	0	256	2664	4	177
2815	0	256	2930	4	172
3071	0	256	3197	5	168
3327	0	256	3463	6	163
3583	0	256	3730	6	158
3839	0	256	3996	7	153
4095	0	256	4095	7	142
0	256	256	0	252	219
256	256	256	256	252	214
512	256	256	523	253	210
768	256	256	789	254	205
1024	256	256	1056	254	200
1280	256	256	1322	255	195
1536	256	256	1589	256	191
1792	256	256	1856	256	186
2048	256	256	2122	257	181
2303	256	256	2388	257	176
2559	256	256	2654	258	172
2815	256	256	2921	259	167
3071	256	256	3187	259	162
3327	256	256	3454	260	157
3583	256	256	3720	261	152
3839	256	256	3987	261	148
4095	256	256	4095	252	138
0	512	256	0	507	214
256	512	256	247	508	209
512	512	256	513	508	204
768	512	256	780	509	199
1024	512	256	1047	510	195
1280	512	256	1313	510	190
1536	512	256	1580	511	185
1792	512	256	1846	511	180
2048	512	256	2113	512	176
