0	0	0	0	0	0
256	0	0	206	8	3
512	0	0	409	16	7
768	0	0	612	24	9
1024	0	0	816	32	12
1280	0	0	1022	40	16
1536	0	0	1232	48	19
1792	0	0	1435	56	22
2048	0	0	1639	65	25
2303	0	0	1843	73	28
2559	0	0	2048	81	31
2815	0	0	2253	88	35
3071	0	0	2467	96	38
3327	0	0	2678	105	41
3583	0	0	2885	113	45
3839	0	0	3089	121	47
4095	0	0	3277	129	50
0	256	0	49	244	16
256	256	0	253	251	19
512	256	0	455	259	22
768	256	0	659	266	25
1024	256	0	863	274	28
1280	256	0	1070	282	31
1536	256	0	1280	290	35
1792	256	0	1481	298	38
2048	256	0	1686	306	40
2303	256	0	1890	314	44
2559	256	0	2094	321	47
2815	256	0	2299	329	50
3071	256	0	2517	337	54
3327	256	0	2725	345	57
3583	256	0	2932	353	60
3839	256	0	3132	361	63
4095	256	0	3320	368	66
0	512	0	98	479	31
256	512	0	302	486	35
512	512	0	503	494	37
768	512	0	708	501	40
1024	512	0	913	508	44
1280	512	0	1121	517	47
1536	512	0	1329	525	50
1792	512	0	1529	533	54
2048	512	0	1735	541	56
2303	512	0	1939	549	59
2559	512	0	2143	556	63
2815	512	0	2351	564	66
3071	512	0	2568	572	69
3327	512	0	2774	580	73
3583	512	0	2980	588	76
3839	512	0	3176	596	79
4095	512	0	3373	602	83
0	768	0	147	715	47
256	768	0	350	722	50
512	768	0	552	730	53
768	768	0	756	737	56
1024	768	0	961	745	59
1280	768	0	1171	753	63
1536	768	0	1376	761	66
1792	768	0	1578	770	69
2048	768	0	1782	778	73
2303	768	0	1987	785	75
2559	768	0	2190	793	79
2815	768	0	2402	800	82
3071	768	0	2616	808	85
3327	768	0	2822	817	89
3583	768	0	3028	825	92
3839	768	0	3220	832	95
4095	768	0	3423	839	99
0	1024	0	196	953	63
256	1024	0	397	961	66
512	1024	0	600	967	69
768	1024	0	804	975	72
1024	1024	0	1009	983	75
1280	1024	0	1219	992	79
1536	1024	0	1423	1000	82
1792	1024	0	1625	1008	85
2048	1024	0	1830	1016	89
2303	1024	0	2034	1022	91
2559	1024	0	2238	1030	94
2815	1024	0	2452	1039	98
3071	1024	0	2664	1048	101
3327	1024	0	2870	1056	104
3583	1024	0	3075	1064	108
3839	1024	0	3263	1072	111
4095	1024	0	3473	1079	114
0	1280	0	245	1197	79
256	1280	0	445	1205	81
512	1280	0	648	1212	84
768	1280	0	853	1220	88
1024	1280	0	1059	1229	91
1280	1280	0	1268	1237	94
1536	1280	0	1471	1246	98
1792	1280	0	1674	1254	101
2048	1280	0	1878	1263	104
2303	1280	0	2082	1270	108
2559	1280	0	2286	1277	110
2815	1280	0	2505	1287	113
3071	1280	0	2713	1295	117
3327	1280	0	2918	1302	120
3583	1280	0	3119	1309	123
3839	1280	0	3306	1315	127
4095	1280	0	3525	1323	130
0	1536	0	292	1433	94
256	1536	0	492	1439	98
512	1536	0	696	1447	100
768	1536	0	902	1454	103
1024	1536	0	1108	1461	107
1280	1536	0	1316	1469	110
1536	1536	0	1518	1477	113
1792	1536	0	1722	1485	117
2048	1536	0	1926	1491	120
2303	1536	0	2130	1499	123
2559	1536	0	2337	1506	127
2815	1536	0	2555	1514	130
